index,sid,text,polarity,file,text_original
12261,-,به نظر می‌رسد که Apple کاملا در استراتژی اینکه iPhone باید چگونه به نظر برسد و چه احساسی را به کاربر منتقل کند تجدید نظر کرده است و نتیجه فوق‌العاده بوده است.,1,data/extra/Apple iPhone 4 - 8GB.xml,به نظر می‌رسد که Apple کاملا در استراتژی اینکه iPhone باید چگونه به نظر برسد و چه احساسی را به کاربر منتقل کند تجدید نظر کرده است و نتیجه فوق‌العاده بوده است.
8673,-,به هر صورت Symbian سیستم عاملی کاملا با سابقه و قدیمی است و در OVI Store که فروشگاه بزرگ محصولات اپلیکیشن و بازی نوکیا است، برنامه‌های مجانی و فروشی زیادی برای دانلود وجود دارند.,0,data/extra/Nokia 500.xml,به هر صورت Symbian سیستم عاملی کاملا با سابقه و قدیمی است و در OVI Store که فروشگاه بزرگ محصولات اپلیکیشن و بازی نوکیا است،  برنامه‌های مجانی و فروشی زیادی برای دانلود وجود دارند.
13,rev-14,به هر صورت Symbian سیستم عاملی کاملا با سابقه و قدیمی است و در OVI Store که فروشگاه بزرگ محصولات اپلیکیشن و بازی نوکیا است، برنامه‌های مجانی و فروشی زیادی برای دانلود وجود دارند.,1,data/main/Nokia 500.xml,به هر صورت Symbian سیستم عاملی کاملاً با سابقه و قدیمی است و در OVI Store که فروشگاه بزرگ محصولات اپلیکیشن و بازی نوکیا است، برنامه‌های مجانی و فروشی زیادی برای دانلود وجود دارند.
5686,-,به هر صورت Symbian سیستم عاملی کاملا با سابقه و قدیمی است و در OVI Store که فروشگاه بزرگ محصولات اپلیکیشن و بازی نوکیا است، برنامه‌های مجانی و فروشی زیادی برای دانلود وجود دارند.,1,data/extra/Nokia 500_Hosseini.xml,به هر صورت Symbian سیستم عاملی کاملاً با سابقه و قدیمی است و در OVI Store که فروشگاه بزرگ محصولات اپلیکیشن و بازی نوکیا است، برنامه‌های مجانی و فروشی زیادی برای دانلود وجود دارند.
6095,-,به همین دلیل هم هست که ایزو تا 25600 افزایش یافته است.,0,data/extra/Panasonic Lumix DMC-G6_Hosseini.xml,به همین دلیل هم هست که ایزو تا 25600 افزایش یافته است.
22,rev-23,به همین دلیل هم هست که ایزو تا 25600 افزایش یافته است.,1,data/main/Panasonic Lumix DMC-G6.xml,به همین دلیل هم هست که ایزو تا 25600 افزایش یافته است.
0,gr-16-1,بهتر از این نمیتونید پیدا کنید,1,data/main/Asus Google Nexus 7 3G - 32GB.xml,بهتر از اين نميتونيد پيدا کنيد
10393,-,بهتر از این نمیتونید پیدا کنید,2,data/extra/Asus Google Nexus 7 3G - 32GB.xml,بهتر از اين نميتونيد پيدا کنيد
0,gr-7-1,بی صبرانه منتظر خریدشم,1,data/main/Apple Ipod Touch 5th Generation - 64GB.xml,"بي صبرانه منتظر خريدشم 
"
9055,-,بی صبرانه منتظر خریدشم,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,بي صبرانه منتظر خريدشم
1,gr-4-2,بی صبرانه منتظرم که به بازار بیاد بگیرمش.,0,data/main/Asus PadFone 2 - 16GB.xml,بي صبرانه منتظرم که به بازار بياد بگيرمش.
4361,-,بی صبرانه منتظرم که به بازار بیاد بگیرمش.,1,data/extra/Asus PadFone 2 - 16GB.xml,بي صبرانه منتظرم که به بازار بياد بگيرمش.
11308,-,تبلت بسیار خوبیه .,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,تبلت بسيار خوبيه .
0,gr-4-1,تبلت بسیار خوبیه .,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,تبلت بسيار خوبيه .
0,gr-11-1,تبلت خوبیه همون موقع که وارد بازار شد گرفتمش از نظر کیفیت تصویر عالیه full hd حرف نداره از نظر سخت افزاری هم خوبه مشکل ندارم در کل تبلت خوبیه.,1,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,تبلت خوبيه همون موقع که وارد بازار شد گرفتمش از نظر کيفيت تصوير عاليه full hd حرف نداره از نظر سخت افزاري هم خوبه مشکل ندارم در کل تبلت خوبيه.
11321,-,تبلت خوبیه همون موقع که وارد بازار شد گرفتمش از نظر کیفیت تصویر عالیه full hd حرف نداره از نظر سخت افزاری هم خوبه مشکل ندارم در کل تبلت خوبیه.,2,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,تبلت خوبيه همون موقع که وارد بازار شد گرفتمش از نظر کيفيت تصوير عاليه full hd حرف نداره از نظر سخت افزاري هم خوبه مشکل ندارم در کل تبلت خوبيه.
11822,-,تبلته فوق العاده خوبیه از همه لحاظ منو ساپورت کرده ولی حیف که تبدیل usb نداره.,-1,data/extra/Huawei MediaPad 10 FHD - 16GB.xml,تبلته فوق العاده خوبيه از همه لحاظ منو ساپورت کرده ولي حيف که تبديل usb نداره.
0,gr-4-1,تبلته فوق العاده خوبیه از همه لحاظ منو ساپورت کرده ولی حیف که تبدیل usb نداره.,1,data/main/Huawei MediaPad 10 FHD - 16GB.xml,تبلته فوق العاده خوبيه از همه لحاظ منو ساپورت کرده ولي حيف که تبديل usb نداره.
2172,-,تجربه ی کاری من با ویندوز 7 و 7.5 میگه که : یک سیستم عامل کند و خسته کننده با محیط کاربری یکنواخت و تعداد محدود نرم افزار ارائه شده هست هرچند شرکت مایکروسافت ویندوز هشت رو رقیب آی ا اس اپل و گوگل اندروید دونسته اما باید به انتظار نشست و دید ایا این چنین هست یا .,-2,data/extra/Nokia Lumia 620.xml,تجربه ي کاري من با ويندوز 7 و 7.5 ميگه که :  يک سيستم عامل کند و خسته کننده با محيط کاربري يکنواخت و تعداد محدود نرم افزار ارائه شده هست هرچند شرکت مايکروسافت ويندوز هشت رو رقيب آي اُ اس اپل و گوگل اندرويد دونسته اما بايد به انتظار نشست و ديد ايا اين چنين هست يا .
0,gr-12-1,تجربه ی کاری من با ویندوز 7 و 7.5 میگه که : یک سیستم عامل کند و خسته کننده با محیط کاربری یکنواخت و تعداد محدود نرم افزار ارائه شده هست هرچند شرکت مایکروسافت ویندوز هشت رو رقیب آی ا اس اپل و گوگل اندروید دونسته اما باید به انتظار نشست و دید ایا این چنین هست یا .,0,data/main/Nokia Lumia 620.xml,"تجربه ي کاري من با ويندوز 7 و 7.5 ميگه که :
يک سيستم عامل کند و خسته کننده با محيط کاربري يکنواخت و تعداد محدود نرم افزار ارائه شده هست هرچند شرکت مايکروسافت ويندوز هشت رو رقيب آي اُ اس اپل و گوگل اندرويد دونسته اما بايد به انتظار نشست و ديد ايا اين چنين هست يا ."
16,rev-17,تمامی برنامه های پیش فرض سیستم عامل iOS نیز برای این اندازه و دقت بالاتر از نو طراحی شده‌اند و اپل حداکثر تلاش خود را کرده تا کاربران از این افزایش سایز صفحه نمایش، حداکثر بهره را ببرند.,0,data/main/Apple Ipod Touch 5th Generation - 64GB.xml,تمامی برنامه های پیش فرض سیستم عامل iOS نیز برای این اندازه و دقت بالاتر از نو طراحی شده‌اند و اپل حداکثر تلاش خود را کرده تا کاربران از این افزایش سایز صفحه نمایش،  حداکثر بهره را ببرند.
2009,-,تمامی برنامه های پیش فرض سیستم عامل iOS نیز برای این اندازه و دقت بالاتر از نو طراحی شده‌اند و اپل حداکثر تلاش خود را کرده تا کاربران از این افزایش سایز صفحه نمایش، حداکثر بهره را ببرند.,0,data/extra/Apple Ipod Touch 5th Generation - 64GB_Hosseini.xml,تمامی برنامه های پیش فرض سیستم عامل iOS نیز برای این اندازه و دقت بالاتر از نو طراحی شده‌اند و اپل حداکثر تلاش خود را کرده تا کاربران از این افزایش سایز صفحه نمایش،  حداکثر بهره را ببرند.
9080,-,تمامی برنامه های پیش فرض سیستم عامل iOS نیز برای این اندازه و دقت بالاتر از نو طراحی شده‌اند و اپل حداکثر تلاش خود را کرده تا کاربران از این افزایش سایز صفحه نمایش، حداکثر بهره را ببرند.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,تمامی برنامه های پیش فرض سیستم عامل iOS نیز برای این اندازه و دقت بالاتر از نو طراحی شده‌اند و اپل حداکثر تلاش خود را کرده تا کاربران از این افزایش سایز صفحه نمایش، حداکثر بهره را ببرند.
6088,-,تنها تغییری که مشاهده می شود جای گیری نوین دکمه ی فعال کننده ی فلاش بالا جهنده است.,0,data/extra/Panasonic Lumix DMC-G6_Hosseini.xml,تنها تغییری که مشاهده می شود جای گیری نوین دکمه ی فعال کننده ی فلاش بالا جهنده است.
15,rev-16,تنها تغییری که مشاهده می شود جای گیری نوین دکمه ی فعال کننده ی فلاش بالا جهنده است.,1,data/main/Panasonic Lumix DMC-G6.xml,تنها تغییری که مشاهده می شود جای گیری نوین دکمه ی فعال کننده ی فلاش بالا جهنده است.
8289,-,حالت Burst shot به شما کمک می‌کند که تنها در چند ثانیه، 20 عکس با سرعت بسیار بالا به صورت پیاپی گرفته و سپس از میان این 20 عکس، بهترین تصویر را انتخاب کنید.,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml,حالت Burst shot به شما کمک می‌کند که تنها در چند ثانیه،  20 عکس با سرعت بسیار بالا به صورت پیاپی گرفته و سپس از میان این 20 عکس،  بهترین تصویر را انتخاب کنید.
43,rev-44,حالت Burst shot به شما کمک می‌کند که تنها در چند ثانیه، 20 عکس با سرعت بسیار بالا به صورت پیاپی گرفته و سپس از میان این 20 عکس، بهترین تصویر را انتخاب کنید.,2,data/main/Samsung Galaxy S III I9305 - 16GB.xml,حالت Burst shot به شما کمک می‌کند که تنها در چند ثانیه،  20 عکس با سرعت بسیار بالا به صورت پیاپی گرفته و سپس از میان این 20 عکس، بهترین تصویر را انتخاب کنید.
10006,-,حالت Burst shot به شما کمک می‌کند که تنها در چند ثانیه، 20 عکس با سرعت بسیار بالا به صورت پیاپی گرفته و سپس از میان این 20 عکس، بهترین تصویر را انتخاب کنید.,2,data/extra/Samsung Galaxy S III I9305 - 16GB_Hosseini.xml,حالت Burst shot به شما کمک می‌کند که تنها در چند ثانیه،  20 عکس با سرعت بسیار بالا به صورت پیاپی گرفته و سپس از میان این 20 عکس، بهترین تصویر را انتخاب کنید.
0,gr-6-1,حتما یکی بخرید.,0,data/main/Apple Ipod Touch 5th Generation - 64GB.xml,حتما يکي بخريد.
9051,-,حتما یکی بخرید.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,حتما يکي بخريد.
1,gr-7-2,خودم سونی HX-100 دارم که خیلی ازش راضیم.,0,data/main/Sony Cyber-Shot DSC-HX10V.xml,خودم سوني HX-100 دارم که خيلي ازش راضيم.
11398,-,خودم سونی HX-100 دارم که خیلی ازش راضیم.,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml,خودم سوني HX-100 دارم که خيلي ازش راضيم.
0,gr-7-1,خیلی ازش خوشم اومد، باید ببینیم قیمتش چنده این مهمه,0,data/main/Asus PadFone 2 - 16GB.xml,خيلي ازش خوشم اومد،  بايد ببينيم قيمتش چنده اين مهمه
4366,-,خیلی ازش خوشم اومد، باید ببینیم قیمتش چنده این مهمه,1,data/extra/Asus PadFone 2 - 16GB.xml,خيلي ازش خوشم اومد،  بايد ببينيم قيمتش چنده اين مهمه
2907,-,خیلی خوبه اما حیف که درایو نوری نداره!,0,data/extra/Apple MacBook Pro With Retina Display-B.xml,خيلي خوبه اما حيف که درايو نوري نداره!
0,gr-4-1,خیلی خوبه اما حیف که درایو نوری نداره!,1,data/main/Apple MacBook Pro With Retina Display-B.xml,خيلي خوبه اما حيف که درايو نوري نداره!
11316,-,خیلی روونه .,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,خيلي روونه .
2,gr-9-3,خیلی روونه .,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,خيلي روونه .
11302,-,خیلی عالی من که خوشم اومد همیشه کار سامسونگ عالی,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,خيلي عالي من که خوشم اومد هميشه کار سامسونگ عالي
0,gr-1-1,خیلی عالی من که خوشم اومد همیشه کار سامسونگ عالی,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,خيلي عالي من که خوشم اومد هميشه کار سامسونگ عالي
11322,-,خیلی عالیه ممنون,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,خيلي عاليه ممنون
0,gr-12-1,خیلی عالیه ممنون,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,"خيلي عاليه
ممنون
"
11315,-,خیلی مناسبه برام با توجه به اینکه ایپد هم داشتم.,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,خيلي مناسبه برام با توجه به اينکه ايپد هم داشتم.
1,gr-9-2,خیلی مناسبه برام با توجه به اینکه ایپد هم داشتم.,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml,خيلي مناسبه برام با توجه به اينکه ايپد هم داشتم.
6203,-,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,0,data/extra/Fujitsu Stylistic M532.xml,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.
54,rev-55,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,1,data/main/Fujitsu Stylistic M532.xml,در ابتدا بابت این باتری کاملا نا امید شدیم،  اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.
6264,-,در ابتدا بابت این باتری کاملا نا امید شدیم، اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,1,data/extra/Fujitsu Stylistic M532_Hosseini.xml,در ابتدا بابت این باتری کاملا نا امید شدیم،  اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.
2790,-,در این میان فقط دکمه‌ی شاتر را می‌توان استثناء دانست چرا که کاملا بزرگ ساخته شده است.,0,data/extra/(Panasonic Lumix DMC-FT3 (TS3.xml,در این میان فقط دکمه‌ی شاتر را می‌توان استثناء دانست چرا که کاملاً بزرگ ساخته شده است.
36,rev-37,در این میان فقط دکمه‌ی شاتر را می‌توان استثناء دانست چرا که کاملا بزرگ ساخته شده است.,1,data/main/(Panasonic Lumix DMC-FT3 (TS3.xml,در این میان فقط دکمه‌ی شاتر را می‌توان استثناء دانست چرا که کاملا بزرگ ساخته شده است.
9782,-,در این میان فقط دکمه‌ی شاتر را می‌توان استثناء دانست چرا که کاملا بزرگ ساخته شده است.,1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml,در این میان فقط دکمه‌ی شاتر را می‌توان استثناء دانست چرا که کاملا بزرگ ساخته شده است.
6135,-,در جواب جناب عطاالله بیگ زاده در مورد اشکالی که گرفتن: توی نسخه شماره ۴ آندروید، شما با سیم کارت‌های ایران امکان استفاده از wifi رو نخواهید داشت و این تنظیم به دلیل تحریم است و حتی اگر روی حالت پرواز هم برید، باز گوشی تشخیص می‌ده که سیم کارت شما متعلق به ایران هست و اجازه استفاده از wifi رو نخواهد داد.,-1,data/extra/Fujitsu Stylistic M532.xml,در جواب جناب عطاالله بيگ زاده در مورد اشکالي که گرفتن:  توي نسخه شماره ۴ آندرويد،  شما با سيم کارت‌هاي ايران امکان استفاده از wifi رو نخواهيد داشت و اين تنظيم به دليل تحريم است و حتي اگر روي حالت پرواز هم بريد،  باز گوشي تشخيص مي‌ده که سيم کارت شما متعلق به ايران هست و اجازه استفاده از wifi رو نخواهد داد.
0,gr-8-1,در جواب جناب عطاالله بیگ زاده در مورد اشکالی که گرفتن: توی نسخه شماره ۴ آندروید، شما با سیم کارت‌های ایران امکان استفاده از wifi رو نخواهید داشت و این تنظیم به دلیل تحریم است و حتی اگر روی حالت پرواز هم برید، باز گوشی تشخیص می‌ده که سیم کارت شما متعلق به ایران هست و اجازه استفاده از wifi رو نخواهد داد.,0,data/main/Fujitsu Stylistic M532.xml,"در جواب جناب عطاالله بيگ زاده در مورد اشکالي که گرفتن:

توي نسخه شماره ۴ آندرويد،  شما با سيم کارت‌هاي ايران امکان استفاده از wifi رو نخواهيد داشت و اين تنظيم به دليل تحريم است و حتي اگر روي حالت پرواز هم بريد،  باز گوشي تشخيص مي‌ده که سيم کارت شما متعلق به ايران هست و اجازه استفاده از wifi رو نخواهد داد."
6079,-,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می‌تواند با Wi-Fi دستگاه‌های سازگار کار کند.,0,data/extra/Panasonic Lumix DMC-G6_Hosseini.xml,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می‌تواند با Wi-Fi دستگاه‌های سازگار کار کند.
6,rev-7,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می‌تواند با Wi-Fi دستگاه‌های سازگار کار کند.,1,data/main/Panasonic Lumix DMC-G6.xml,در حقیقت خود این دوربین دارای Wi-Fi نیست ولی از طریق NFC می‌تواند با Wi-Fi دستگاه‌های سازگار کار کند.
10884,-,در دست گیری آن نیز خیلی راحت می‌باشد و به صورت کاملا مطمئن در کف دست شما جای می‌گیرد.,1,data/extra/Sony Xperia Miro.xml,در دست گیری آن نیز خیلی راحت می‌باشد و به صورت کاملا مطمئن در کف دست شما جای می‌گیرد.
11,rev-12,در دست گیری آن نیز خیلی راحت می‌باشد و به صورت کاملا مطمئن در کف دست شما جای می‌گیرد.,2,data/main/Sony Xperia Miro.xml,در دست گیری آن نیز خیلی راحت می‌باشد و به صورت کاملاً مطمئن در کف دست شما جای می‌گیرد.
4962,-,در دست گیری آن نیز خیلی راحت می‌باشد و به صورت کاملا مطمئن در کف دست شما جای می‌گیرد.,2,data/extra/Sony Xperia Miro_Hosseini.xml,در دست گیری آن نیز خیلی راحت می‌باشد و به صورت کاملاً مطمئن در کف دست شما جای می‌گیرد.
10,rev-11,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند، اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.,1,data/main/Apple iPhone 5 - 16GB.xml,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند،  اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.
1208,-,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند، اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند،  اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.
6735,-,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند، اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.,2,data/extra/Apple iPhone 5 - 64GB.xml,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند، اپل دست به یک شگفتی زد و گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.
8972,-,در عین حال به تازگی شاهد ارائه سیستمهای دربازکن تصویری هوشمند و قفلهای درب منازل در ایران از سوی سامسونگ بودیم که شما میتونید با تکنولوژی NFC ارائه شده در گوشیهای سامسونگ با بالاترین امنیت تمام منزل رو تحت کنترل داشته باشید.,0,data/extra/Samsung LED 55ES8880.xml,در عين حال به تازگي شاهد ارائه سيستمهاي دربازکن تصويري هوشمند و قفلهاي درب منازل در ايران از سوي سامسونگ بوديم که شما ميتونيد با تکنولوژي NFC ارائه شده در گوشيهاي سامسونگ با بالاترين امنيت تمام منزل رو تحت کنترل داشته باشيد.
4,gr-5-5,در عین حال به تازگی شاهد ارائه سیستمهای دربازکن تصویری هوشمند و قفلهای درب منازل در ایران از سوی سامسونگ بودیم که شما میتونید با تکنولوژی NFC ارائه شده در گوشیهای سامسونگ با بالاترین امنیت تمام منزل رو تحت کنترل داشته باشید.,1,data/main/Samsung LED 55ES8880.xml,در عين حال به تازگي شاهد ارائه سيستمهاي دربازکن تصويري هوشمند و قفلهاي درب منازل در ايران از سوي سامسونگ بوديم که شما ميتونيد با تکنولوژي NFC ارائه شده در گوشيهاي سامسونگ با بالاترين امنيت تمام منزل رو تحت کنترل داشته باشيد.
0,gr-10-1,در مورد hdmi باید بگوییم فوجیتسو همراه با تبلت داک چند منظوره ای طراحی کرده که به شما خروجی hdmi و usb و ..,0,data/main/Fujitsu Stylistic M532.xml,در مورد hdmi بايد بگوييم فوجيتسو همراه با تبلت داک چند منظوره اي طراحي کرده که به شما خروجي hdmi و usb و ..
6139,-,در مورد hdmi باید بگوییم فوجیتسو همراه با تبلت داک چند منظوره ای طراحی کرده که به شما خروجی hdmi و usb و ..,1,data/extra/Fujitsu Stylistic M532.xml,در مورد hdmi بايد بگوييم فوجيتسو همراه با تبلت داک چند منظوره اي طراحي کرده که به شما خروجي hdmi و usb و ..
1,gr-2-2,در مورد این گوشی باید بگم که حرف نداره .,1,data/main/HTC One X Plus - 64GB.xml,در مورد اين گوشي بايد بگم که حرف نداره .
3683,-,در مورد این گوشی باید بگم که حرف نداره .,2,data/extra/HTC One X Plus - 64GB.xml,در مورد اين گوشي بايد بگم که حرف نداره .
69,rev-70,در نهایت، طبق نتایج به دست آمده، صحت ادعای کمپانی اپل اثبات گردید و مشخص شد که آیفون 5 از نظر سخت افزاری در کل تا دو برابر قوی‌تر از آیفون 4S عمل می‌نماید و بدین ترتیب مجددا گوشی تولیدی کمپانی اپل در صدر قدرتمندترین گوشی‌های بازار از نظر عملکرد سخت افزار می‌ایستد.,1,data/main/Apple iPhone 5 - 16GB.xml,در نهایت،  طبق نتایج به دست آمده،  صحت ادعای کمپانی اپل اثبات گردید و مشخص شد که آیفون 5 از نظر سخت افزاری در کل تا دو برابر قوی‌تر از آیفون 4S عمل می‌نماید و بدین ترتیب مجددا گوشی تولیدی کمپانی اپل در صدر قدرتمندترین گوشی‌های بازار از نظر عملکرد سخت افزار می‌ایستد.
1267,-,در نهایت، طبق نتایج به دست آمده، صحت ادعای کمپانی اپل اثبات گردید و مشخص شد که آیفون 5 از نظر سخت افزاری در کل تا دو برابر قوی‌تر از آیفون 4S عمل می‌نماید و بدین ترتیب مجددا گوشی تولیدی کمپانی اپل در صدر قدرتمندترین گوشی‌های بازار از نظر عملکرد سخت افزار می‌ایستد.,1,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml,در نهایت،  طبق نتایج به دست آمده،  صحت ادعای کمپانی اپل اثبات گردید و مشخص شد که آیفون 5 از نظر سخت افزاری در کل تا دو برابر قوی‌تر از آیفون 4S عمل می‌نماید و بدین ترتیب مجددا گوشی تولیدی کمپانی اپل در صدر قدرتمندترین گوشی‌های بازار از نظر عملکرد سخت افزار می‌ایستد.
6794,-,در نهایت، طبق نتایج به دست آمده، صحت ادعای کمپانی اپل اثبات گردید و مشخص شد که آیفون 5 از نظر سخت افزاری در کل تا دو برابر قوی‌تر از آیفون 4S عمل می‌نماید و بدین ترتیب مجددا گوشی تولیدی کمپانی اپل در صدر قدرتمندترین گوشی‌های بازار از نظر عملکرد سخت افزار می‌ایستد.,2,data/extra/Apple iPhone 5 - 64GB.xml,در نهایت، طبق نتایج به دست آمده، صحت ادعای کمپانی اپل اثبات گردید و مشخص شد که آیفون 5 از نظر سخت افزاری در کل تا دو برابر قوی‌تر از آیفون 4S عمل می‌نماید و بدین ترتیب مجددا گوشی تولیدی کمپانی اپل در صدر قدرتمندترین گوشی‌های بازار از نظر عملکرد سخت افزار می‌ایستد.
4,gr-1-5,در کل بی شک one x plus میتونه یه گوشیه جالب و جذابی برای کاربرا باشه.,1,data/main/HTC One X Plus - 64GB.xml,در کل  بي شک  one x plus ميتونه يه گوشيه جالب و جذابي براي کاربرا باشه.
3680,-,در کل بی شک one x plus میتونه یه گوشیه جالب و جذابی برای کاربرا باشه.,2,data/extra/HTC One X Plus - 64GB.xml,در کل  بي شک  one x plus ميتونه يه گوشيه جالب و جذابي براي کاربرا باشه.
3135,-,در کل، اگر از طرفداران ثابت iOS باشید، استفاده از این نسخه چندان شما را شگفت زده نخواهد نمود.,-1,data/extra/Apple iPad mini WiFi-16GB.xml,در کل، اگر از طرفداران ثابت iOS باشید، استفاده از این نسخه چندان شما را شگفت زده نخواهد نمود.
107,rev-108,در کل، اگر از طرفداران ثابت iOS باشید، استفاده از این نسخه چندان شما را شگفت زده نخواهد نمود.,0,data/main/Apple iPhone 5 - 16GB.xml,در کل،  اگر از طرفداران ثابت iOS باشید،  استفاده از این نسخه چندان شما را شگفت زده نخواهد نمود.
52,rev-53,در کل، با اینکه عکاسی با تبلت را همواره جزو موارد غیر ضروری نامیده‌ایم، ولی در مورد این دستگاه برای کسانی که علاقه‌مند به عکاسی نیز هستند، فوجیتسو شرایطی را فراهم نموده است که کاملا آن‌ها را راضی خواهد نمود.,1,data/main/Fujitsu Stylistic M532.xml,در کل،  با اینکه عکاسی با تبلت را همواره جزو موارد غیر ضروری نامیده‌ایم،  ولی در مورد این دستگاه برای کسانی که علاقه‌مند به عکاسی نیز هستند،  فوجیتسو شرایطی را فراهم نموده است که کاملا آن‌ها را راضی خواهد نمود.
6262,-,در کل، با اینکه عکاسی با تبلت را همواره جزو موارد غیر ضروری نامیده‌ایم، ولی در مورد این دستگاه برای کسانی که علاقه‌مند به عکاسی نیز هستند، فوجیتسو شرایطی را فراهم نموده است که کاملا آن‌ها را راضی خواهد نمود.,1,data/extra/Fujitsu Stylistic M532_Hosseini.xml,در کل،  با اینکه عکاسی با تبلت را همواره جزو موارد غیر ضروری نامیده‌ایم،  ولی در مورد این دستگاه برای کسانی که علاقه‌مند به عکاسی نیز هستند،  فوجیتسو شرایطی را فراهم نموده است که کاملا آن‌ها را راضی خواهد نمود.
6201,-,در کل، با اینکه عکاسی با تبلت را همواره جزو موارد غیر ضروری نامیده‌ایم، ولی در مورد این دستگاه برای کسانی که علاقه‌مند به عکاسی نیز هستند، فوجیتسو شرایطی را فراهم نموده است که کاملا آن‌ها را راضی خواهد نمود.,2,data/extra/Fujitsu Stylistic M532.xml,در کل، با اینکه عکاسی با تبلت را همواره جزو موارد غیر ضروری نامیده‌ایم، ولی در مورد این دستگاه برای کسانی که علاقه‌مند به عکاسی نیز هستند، فوجیتسو شرایطی را فراهم نموده است که کاملا آن‌ها را راضی خواهد نمود.
