dataset_index,text,actual_label,predicted_label,actual_label_name,predicted_label_name,is_correct,label_difference,label_distance,character_count,word_count,error_severity,error_direction
8567,به نظر من برای کسی که میخواد تا این قیمت هزینه کنه گوشیه عالی هست.,1,2,positive,very_positive,False,1,1,66,15,adjacent_class_error,predicted_more_positive
8609,در کل باید بگم دی جی کالا واقعا سایت عالی هست که به ماحق انتخاب با مقدار پول دلخواهو میده.,1,2,positive,very_positive,False,1,1,90,20,adjacent_class_error,predicted_more_positive
7161,به نظر من معرکس با این هزینه آیفن 5 میشه گرفت ولی این محصول هم گوشی داره هم تبلت یعنی گوشیش هم در حد آیفن 5 پس ارزش خریدن داره از لحاظ زیبایی هم که نظیر نداره,2,1,very_positive,positive,False,-1,1,158,37,adjacent_class_error,predicted_more_negative
7684,واقعا به نسبت قیمتش تبلت عالیه.,1,2,positive,very_positive,False,1,1,31,6,adjacent_class_error,predicted_more_positive
12790,اگه از من می پرسید میگم تو دنیا رو دست این گوشی وجود نداره,1,0,positive,neutral,False,-1,1,58,14,adjacent_class_error,predicted_more_negative
5839,من حدود یک ساله دارمش و واقعا ازش راضی هستم.,1,2,positive,very_positive,False,1,1,44,10,adjacent_class_error,predicted_more_positive
8331,می‌توان به راحتی گفت که دوربین 8 مگا پیکسلی موجود بر روی HTC One X یکی از بهترین دوربین‌های موجود بر روی گوشی‌های هوشمند تا به این تاریخ است.,2,1,very_positive,positive,False,-1,1,141,29,adjacent_class_error,predicted_more_negative
13076,هرچند که آنتن گیرنده ی آن واقعا در جای نامناسبی قرار گرفته است.,-1,2,negative,very_positive,False,3,3,63,13,distant_class_error,predicted_more_positive
8809,باتریباتری 2460 میلی آمپری به کار رفته بر روی این گوشی ما را واقعا خوشحال نمود.,1,0,positive,neutral,False,-1,1,79,16,adjacent_class_error,predicted_more_negative
1326,با زدن دکمه ی Voice Over که روی آیپاد شافل قرار دارد می توانید عنوان یا جزئیات آهنگی که در حال پخش است را بشنوید و همچنین زمانی که باتری شما در حال تمام شدن است؛ به شما اخطار می دهد.,0,1,neutral,positive,False,1,1,182,41,adjacent_class_error,predicted_more_positive
12758,احتمالا بر روی محصول نهایی عرضه شده این مشکلات رفع می‌شوند.,1,0,positive,neutral,False,-1,1,59,11,adjacent_class_error,predicted_more_negative
1462,کافی است که آن را به سوی سوژه نشانه بروید و دکمه‌ی شاتر را بفشارید تا به صورت خودکار همه‌ی تنظیمات بر روی بهترین حالت قرار گیرد و با کیفیت ترین عکس گرفته شود.,1,2,positive,very_positive,False,1,1,158,34,adjacent_class_error,predicted_more_positive
11401,قدرت پردازش گوشی حرف نداره و هیچ جا کم نخواهید داشت .,2,1,very_positive,positive,False,-1,1,53,12,adjacent_class_error,predicted_more_negative
8262,به هیچ عنوان دستگیره نیز بر روی آن جای سازی نشده است تا در هنگام در دست گرفتن دوربین در حقیقت کل بدنه را در دست گرفته باشید.,0,-1,neutral,negative,False,-1,1,124,28,adjacent_class_error,predicted_more_negative
12312,میتونی روش حساب کنی تو عکاسی از نظر کیفیت خوبه فقط یه کم ابعاد عکس مربع مانند 3456×4608 که کل مانیتور رو نمیگیره و بعدا خودت باید تنظیم کنی وزن سبکی هم داره باطریش اگه میشد مثل کانون بیرون از دوربین شارژ میشد خیلی خوب بود یه مقدار زومش کمه ولی میشه باهاش کنار اومد,1,-1,positive,negative,False,-2,2,264,55,distant_class_error,predicted_more_negative
2533,بدین ترتیب که با توانایی زوم 24 برابر این لنز در رده ی پایین تر سوپرزوم ها قرار می گیرد.,-1,1,negative,positive,False,2,2,88,20,distant_class_error,predicted_more_positive
12817,اکتیویتور همراه ویندوز نیز به صورت دائمی بوده و تمام قسمت‌های ویندوز به وسیله آن فعال می‌شود.,1,0,positive,neutral,False,-1,1,93,17,adjacent_class_error,predicted_more_negative
4324,زود باشید تا دیر نشده.,0,-1,neutral,negative,False,-1,1,22,5,adjacent_class_error,predicted_more_negative
8648,دو هسته ایه بنظرم عالیه .,1,2,positive,very_positive,False,1,1,25,6,adjacent_class_error,predicted_more_positive
9232,پیچ تنظیم مودهای عکاسی هم دستخوش تغییراتی شده و اکنون دیگر شاهد آن مود دوست داشتنی A-DEP نیستیم.,-1,1,negative,positive,False,2,2,96,18,distant_class_error,predicted_more_positive
4532,"برخی از افراد ترجیح میدن یک گوشی با امکانات روز در ابعاد کوچک در عین حال زیبا برای استفاده روز مره داشته باشند به نظر من اکسپریا ری به دلایل زیر یک پیشنهاد ایده آل میتونه باشه:1- قابلیت ارتقا به جدید ترین ورژن از اندروید 42- صفحه نمایش بسیار با کیفیت با نمایش 300 پیکسل در یک اینچ که با دید انسان برابری می کند ( لازم به بیان هست که چشم ما 325 پیکسل در اینچ هست و این یعنی تکنولوژی سونی)3- کیفیت دوربین 8 مگاپیکسل با سنسور exmor r cmos که در دوربین های حرفه ای مورد استفاده قرار میگیره قابلیت تصویر برداری سه بعدی و نمایش آن و همچنین تصویر برداری پانوراما با همراهی فلش قوی led که پیشنهاد میشه در هنگام فلش زدن به دلیل قدرت بالا بهش نگاه نکنین که کوری زمانی میاره4- دوربین دوم با کیفیت 2 مگاپیکسل برای مکالمه تصویری5- کیفیت فیلم برداری hd 6- بدنه باریک و زیبا با ضخامت 9.4 mm و وزن 100g7- بالا ترین رزولوشن 845*480 به همراه موتور براویا سونی8- پردازنده قوی9- صفحه نمایش مولتی تاچ و کنترل لمسی حساس و حسگر شتاب سنج و مجاورت سنج، 10- صفحه نمایش ۳٫۳ اینچ لمسی با وضوح بسیار بالا و تفکیک ۱۶ میلیون رنگ11- مسیر یاب جی پی اس، ثبت موقعیت جغرافیایی به همراه تصویر، 12- ۳۰۰ مگابایت حافظه داخلی 13- شبکه بیسیم، رادیوی اف ام استریو، بلوتوث استریو14- پشتیبانی از گیم های hd و سنگین15- صفحه ضدخش، نسل ۳٫۵، پردازنده یک گیگاهرتز، قابلیت افزایش کارت حافظه16- پخش موسیقی MP4 (AAC), MP3, M4A, 3GPP, AMR, AMR-WB, WAV, RealAudio, iMelody, XMF, WMA 917- پخش فیلم MP4, 3GPP (H.",2,0,very_positive,neutral,False,-2,2,1355,267,distant_class_error,predicted_more_negative
1211,حال قابلیت دوم قلم به کمک شما می‌آید و نقش یک میکروفن-هدفون را برای شما ایفا می‌نماید.,0,1,neutral,positive,False,1,1,86,17,adjacent_class_error,predicted_more_positive
1802,سلام به همه دوستان اپل باز من از ایفون 2g تا ایفون 5 را گرفتم از تمام انها هم راضی هستم، بنظر من ایفون 5 را که تهیه میکنید دیگر به لپ تاپ هم نیاز پیدا نمیکنید.,1,2,positive,very_positive,False,1,1,159,37,adjacent_class_error,predicted_more_positive
10089,اما باید در نظر داشته باشید که Sleekbook قیمتی کمتر از نصف قیمت آلترابوک ها دارد!,1,0,positive,neutral,False,-1,1,81,16,adjacent_class_error,predicted_more_negative
7044,همچنین Adreno 320 در مقابل Mali T604 حرفی برای گفتن نداره.,1,-1,positive,negative,False,-2,2,58,11,distant_class_error,predicted_more_negative
9159,به لطف وجود سیستم عامل اندروید، امکان شخصی سازی صفحات، اضافه کردن ویجت ها، تغییر تصاویر پس زمینه و..,1,0,positive,neutral,False,-1,1,100,19,adjacent_class_error,predicted_more_negative
7078,البته می‌توان ادعا نمود که این گوشی حتی اولین گوشی است که رزولوشن صفحه نمایش آن FullHD است و در روزهای پایانی سال 2012 میلادی معرفی گردید.,1,0,positive,neutral,False,-1,1,138,27,adjacent_class_error,predicted_more_negative
4927,خیلی هم ازش راضی هستم.,2,1,very_positive,positive,False,-1,1,22,5,adjacent_class_error,predicted_more_negative
4171,فقط مواظب باشین از بازار علادین تهران نخرید، براتون خیلی گرونتر درمیاد.,-1,0,negative,neutral,False,1,1,71,12,adjacent_class_error,predicted_more_positive
5300,در این نسخه از اندروید بهینه سازی‌های فراوانی صورت گرفته است و سرعت عملکرد رابط کاربری آن به لطف پروژه کره (Project Butter) نسبت به نسخه های قبلی بسیار بیشتر شده است.,1,2,positive,very_positive,False,1,1,166,32,adjacent_class_error,predicted_more_positive
1694,بر اساس اعلام کمپانی اپل، Siri به حدی هوشمند شده که می‌تواند بر اساس محلی که شما در آن قرار دارید، مکان‌های تفریحی نیز به شما پیشنهاد دهد!,1,0,positive,neutral,False,-1,1,138,28,adjacent_class_error,predicted_more_negative
12154,با این حال اگر دست بزرگی نداشته باشید واقعا در دست گرفتن این دوربین سخت نیست چرا که دستگیره ی نصفه و نیمه ولی خوبی دارد.,1,-1,positive,negative,False,-2,2,120,26,distant_class_error,predicted_more_negative
9996,ولی اگر اکنون صاحب یک iPhone 4 لزومی ندارد که به iPhone 4s آپگرید شوید.,0,1,neutral,positive,False,1,1,71,15,adjacent_class_error,predicted_more_positive
1161,وزنش 220g رابط اتصالش USB 3.0 که سرعتش عالیه.,2,1,very_positive,positive,False,-1,1,45,9,adjacent_class_error,predicted_more_negative
650,لپ تاپ خوبیه,1,-1,positive,negative,False,-2,2,12,3,distant_class_error,predicted_more_negative
7202,به نظر من باید طوری طراحیش میکردن که تبلتش نیاز کمتری به گوشی داشت نه اینکه صددرصد به گوشی محتاج باشه.,-2,1,very_negative,positive,False,3,3,102,21,distant_class_error,predicted_more_positive
7315,سرعت خیلی پایینی داره.,-2,2,very_negative,very_positive,False,4,4,22,4,distant_class_error,predicted_more_positive
12088,برق مصرفی آن نیز برق شهر است.,0,1,neutral,positive,False,1,1,29,7,adjacent_class_error,predicted_more_positive
5603,کنتراست عکس‌ها نیز به نظرمان بیش از حد بالا است.,-1,0,negative,neutral,False,1,1,48,10,adjacent_class_error,predicted_more_positive
1362,دقت صفحه نمایش این گوشی 960x640 بود که تراکم پیکسلی بسیار بالای 315ppi را ارائه می‌کرد.,0,2,neutral,very_positive,False,2,2,87,16,distant_class_error,predicted_more_positive
10246,حدود1ماهه برا خانومم خریدمش-گوشی خوبیه ولی کیفیت صفحه‌نمایشش خیلی خوب نیست حافظه داخلی کمه ولی سرعت گوشی قابل‌قبوله در ضمن تاچش هم خیلی حساس نیست و روان کار نمیکنه اما کیفیت عکساش عالیه راحت وباکیفیت میشه چاپش کردوصداش هم که دیگه معرکست برا کسایی که به موسیقی خیلی علاقه دارن توصیه میشه .,1,2,positive,very_positive,False,1,1,288,53,adjacent_class_error,predicted_more_positive
5580,کنتراست تصویر و رنگ‌ها خیلی خوب هستند ولی رزولوشن پایین ممکن است مقداری خوش آیند کاربر نباشد.,1,-1,positive,negative,False,-2,2,93,17,distant_class_error,predicted_more_negative
9691,آیفون 5 شروعی برای سقوط اپل؛ به نظر من برای شرکت خلاق و نوآوری مثل اپل ارائه این گوشی یک قدم به عقب بود تا رو به جلو برعکس گوشی های جدید خانواده گالکسی سامسونگ S3 & Note2 این گوشی هیچ چیز جدیدی برای ارائه نداشت.,-2,-1,very_negative,negative,False,1,1,211,46,adjacent_class_error,predicted_more_positive
9789,دوربین دارای طراحی و زیبایی خاصی است.,1,0,positive,neutral,False,-1,1,37,7,adjacent_class_error,predicted_more_negative
4845,من ایکس باکس الایت دارم حرف نداره به نظر من ارزش خریدنشو داره,1,2,positive,very_positive,False,1,1,61,13,adjacent_class_error,predicted_more_positive
2281,الان اسمارت فونها به جایی رسیدن که قدرتهای سخت افزاری بسیار مشابه هم عمل میکنن در نتیجه مقوله مقایسه پردازنده و رم و بنجمارک ها رو کنار بذارین!,0,2,neutral,very_positive,False,2,2,143,28,distant_class_error,predicted_more_positive
7782,قطر آن هم که چیزی در حد یک شگفتی است، چرا که حدود 3 میلی متر از هر دوی آن‌ها باریک‌تر است.,2,0,very_positive,neutral,False,-2,2,90,22,distant_class_error,predicted_more_negative
8883,دوربین f600 شرکت فوجی فیلم با قیمت کم تر کلی امکانات واسه دوربین گذاشته مثل پانورما و پانورمای 360 درجه-GPS با چندین مکان سیو شده و کلی مد های زیبا وکارامد.,0,1,neutral,positive,False,1,1,156,31,adjacent_class_error,predicted_more_positive
8722,البته خودم رفتم از پست تحویل گرفتم و گرنه معلوم نبود که کی می آوردند.,1,0,positive,neutral,False,-1,1,69,15,adjacent_class_error,predicted_more_negative
10908,از دیجی کالا بابت توضیحات جامع در این مورد ممنونم,1,0,positive,neutral,False,-1,1,49,10,adjacent_class_error,predicted_more_negative
6364,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی‌های پیشین، رنگ‌ها غلظتی بیش از حد داشتند.,-1,1,negative,positive,False,2,2,110,22,distant_class_error,predicted_more_positive
8328,One X همانند گوشی‌های Sensation XE و Sensation XL، از سیستم صوتی Beats Audio بهره می‌برد ولی بر خلاف گوشی‌های قبلی، شما می‌توانید در One X در تمام برنامه‌ها و بازی‌ها از این امکان بهره ببرید.,1,0,positive,neutral,False,-1,1,191,36,adjacent_class_error,predicted_more_negative
6136,به نظر من درسته از لحاظ سخت افزاری XBOX 360 Slim از PS3 Slim کمی ضعیفتره، اما باید توجه داشته باشیم که برای کشش گرافیکی و اجرای بهتر بازی ها XBOX حدود 512 مگابایت در اختیار گرافیک و پخش تصویری بازی ها قرار میده ولی PS3 حدود 256 مگابایت.,0,1,neutral,positive,False,1,1,236,49,adjacent_class_error,predicted_more_positive
1446,بنابراین شما می‌توانید دوربین را هم از طریق نمایشگر، و هم از طریق دکمه های فیزیکی کنترل کنید.,1,0,positive,neutral,False,-1,1,93,18,adjacent_class_error,predicted_more_negative
7485,برای دسترسی به دو تنظیم دستی که ذکر کردیم می‌بایست کاملا وارد سیستم منوها شوید و هرچند که منوها کاملا منطقی طراحی شده‌اند ولی به هر صورت زمانی برای جستجو احتیاج خواهید داشت.,-1,0,negative,neutral,False,1,1,173,33,adjacent_class_error,predicted_more_positive
7389,اگر می‌توانید از محدودیت‌ها و ضعف‌های جزئی گفته شده در این نقد و بررسی، چشم پوشی کنید، CQ58 یک خرید خوب و مقرون به صرفه می‌باشد.,1,0,positive,neutral,False,-1,1,128,26,adjacent_class_error,predicted_more_negative
10685,باتریش در حد متوسطه و با توجه به گوشی نمیشه گفت سونی از یک باتری قدرتمند استفاده کرده.,-1,1,negative,positive,False,2,2,86,18,distant_class_error,predicted_more_positive
1854,اول اینکه با وجود یکسان بودن تقریبی قیمت در خارج از ایران GS3 و I5 اینجا اختلاف چشمگیری دارن..,0,-1,neutral,negative,False,-1,1,94,19,adjacent_class_error,predicted_more_negative
750,وقتی لپ تاپ پلاگین هست، و بسته باشه ، اگه به آرامی دستی روش کشیده بشه یه حالت وجود برق احساس میشه .,0,-1,neutral,negative,False,-1,1,99,23,adjacent_class_error,predicted_more_negative
6900,هرجور بازی و برنامه ای که دلتون بخواد اجرامیکنه سرعت گوشی انقدر زیاده که تصورشم برای آدم مشکله.,2,1,very_positive,positive,False,-1,1,95,18,adjacent_class_error,predicted_more_negative
11386,حافظه داخلیش هم به نظر من کافی ، کسی که زیاد فیلم دوست داره نگاه کنه مشکل بر می خوره فقط یه نکته که لوازم جانبیش گیر نمی آد.,0,-1,neutral,negative,False,-1,1,124,29,adjacent_class_error,predicted_more_negative
5951,نخستین و مهم ترین آن‌ها مود عکاسی کاملا اتوماتیک intelligent Auto می‌باشد.,1,0,positive,neutral,False,-1,1,74,12,adjacent_class_error,predicted_more_negative
7515,اگه یه گرافیک یه گیگ داشت دیگه حرف نداشت !,-1,1,negative,positive,False,2,2,42,10,distant_class_error,predicted_more_positive
11812,قیمتش نسبت به امکاناتش خیلی کمه..,2,-1,very_positive,negative,False,-3,3,33,6,distant_class_error,predicted_more_negative
5591,سونی از اینترفیس خود بر روی آن استفاده کرده و نمی‌دانیم چرا این قدر سعی داشته که آن را به اندروید نسخه‌ی نان زنجبیلی شبیه کند!,-1,0,negative,neutral,False,1,1,126,26,adjacent_class_error,predicted_more_positive
3800,دوربین داخلی با قابلیت تشخیص چهره به شما اجازه می‌دهد تا بدون نیاز به تایپ کردن شناسه یا اسم رمز وارد Smart Hub یا سایر اشتراک‌های شخصی خود شوید.,0,1,neutral,positive,False,1,1,145,29,adjacent_class_error,predicted_more_positive
11894,از دیگر قابلیت‌های آن فوکوس لمسی می‌باشد، بدین ترتیب بر روی هر سوژه‌ای که خواستید فوکوس شود کافی است که از طریق نمایشگر بر روی آن لمس کنید.,1,0,positive,neutral,False,-1,1,139,28,adjacent_class_error,predicted_more_negative
10624,یه پیشنهاد میکنم به اونایی که این گوشیو دارن حتما آپدیت کنید(اندرید 4.1.2 با حجم حدودن 233از Update center) تا از مصرف باتری حدودن 2 برابر و بسیاری اشکالات که رفع شده و امکاناتی که اضافه شده از جمله قابلیت عکس برداری هنگام فیلم برداری چه دوربین جلو و چه دوربین عقبش، بهبود سرعت گوشی، دوربین خیلی خیلی بهتر از قبل شده، گوشی کمتر از قبل داغ می کند هنگام بازی های hdمثل mosvanted، و از همه بهتر افزایش کیفیت و صدای اسپیکر که خیلی عالی شده.,2,1,very_positive,positive,False,-1,1,436,87,adjacent_class_error,predicted_more_negative
1583,نکته بسیار مفید این برنامه قابلیت به روز رسانی آن با تقویم فیسبوکتان است که خیلی از مواردی که خودتان هم یادتان نباشد را به شما یاد آوری می‌کند.,1,2,positive,very_positive,False,1,1,143,29,adjacent_class_error,predicted_more_positive
6236,البته به واقع رزولوشن صفحه نیز در کارهای عادی روزمره به چشم نمی‌آید و قابل گذشت است.,1,0,positive,neutral,False,-1,1,84,17,adjacent_class_error,predicted_more_negative
12981,البته می توان گفت که کیفیت چاپ عکس نیز بی نقص نیست.,-1,1,negative,positive,False,2,2,51,12,distant_class_error,predicted_more_positive
6864,کیفیت ساخت.,0,2,neutral,very_positive,False,2,2,11,2,distant_class_error,predicted_more_positive
12521,از نظر ارتباطات بی‌سیم نیز این گوشی به 802.11n WiFi Radio، Quad-Band HSUPA و Bluetooth نسخه‌ی 2.1 مجهز شده است.,1,0,positive,neutral,False,-1,1,111,20,adjacent_class_error,predicted_more_negative
84,با گذاشتن دوربین بر روی این مود، کافیست که برای گرفتن عکس آن را به سوی سوژه نشانه بروید و دکمه‌ی شاتر را بفشارید تا دوربین خود نوع صحنه، شرایط نوری و دیگر موارد را بسنجد و تنظیمات را بر روی بهترین حالت قرار دهد تا با کیفیت‌ترین عکس بدست آید.,1,2,positive,very_positive,False,1,1,241,51,adjacent_class_error,predicted_more_positive
1835,نکته دوم به طرز ساخت و خط تولید این گوشی بر می گردد که فکر نکنم هیچ کمپانی در دنیا دارای یک همچین خط تولیدی باشد.,0,-1,neutral,negative,False,-1,1,113,26,adjacent_class_error,predicted_more_negative
9340,حساسیت آن نیز فقط تا 1600 بالا می رود که کاملا معمولیست.,0,1,neutral,positive,False,1,1,56,12,adjacent_class_error,predicted_more_positive
10452,و این که نسبت به قیمتش چیزی به جز این انتظار نمی ره,-1,1,negative,positive,False,2,2,51,13,distant_class_error,predicted_more_positive
12284,فیلم برداریش عالیه و کیفیت عکسش هم راضیتون میکنه.,2,1,very_positive,positive,False,-1,1,49,9,adjacent_class_error,predicted_more_negative
2373,سلام  گوشیه خوبی میتونه باشه اما نسبت به قیمتش نمی ارزه، خواهشا دوستان تعصبی قضاوت نکنین نگین که از گوشیه .,-1,1,negative,positive,False,2,2,107,21,distant_class_error,predicted_more_positive
10534,این سخت افزار، برای اجرای اکثر دستورات کاربر کافیست.,1,0,positive,neutral,False,-1,1,52,9,adjacent_class_error,predicted_more_negative
12977,در تست های کیفیت اما نتایج خوبی بدست آمد.,1,0,positive,neutral,False,-1,1,41,9,adjacent_class_error,predicted_more_negative
10390,سامسونگ و الجی همیشه بهترینن.,1,-1,positive,negative,False,-2,2,29,5,distant_class_error,predicted_more_negative
11498,به علاوه شیشه استفاده شده در قاب پشتی گوشی، استحکام بالایی در برابر ضربه نداشته و به همین دلیل کاربران Nexus 4 باید در نگهداری از آن بیشتر دقت کنند.,-1,0,negative,neutral,False,1,1,148,30,adjacent_class_error,predicted_more_positive
7810,همچنین یک دوربین 1.2 مگاپیکسلی برای مکالمات تصویری در قسمت جلویی آیپد مینی قرار دارد که کیفیت راضی کننده ای دارد.,1,2,positive,very_positive,False,1,1,113,21,adjacent_class_error,predicted_more_positive
1261,تو منوی اینفوی گوشی حافظه داخلی را زده 1.4گیگابایت و در دسترس را 1.3,0,1,neutral,positive,False,1,1,68,14,adjacent_class_error,predicted_more_positive
10439,کمینه‌ی سرعت شاتر این دوربین 8 ثانیه است که می‌تواند کمی برای عکاسی در شب کم باشد.,-1,1,negative,positive,False,2,2,82,17,distant_class_error,predicted_more_positive
2128,ایفون فایو یک سوپر اسمارتفون فوق العاده است تاچ بی نظیر صفحه نمایش عالی باتری مناسب سیستم عامل بسیار عالی امکانات فراوان که به زندگی معنایی دیگه می بخشه از همه مهم تر اعتبارش اما قبول کنید که حداقل نیمی از کاربرد هاش تو ایران بی فایده است به علاوه الآن تو ایران اندروید خیلی پیشرفت کرده و جایگزین جاوا شده حالا انتخاب با خودتان است اما به نظر شخصی من اس3 یا نوت 2 برای ما ایرانی ها بهتر است یا هر گوشی دیگری *یا نهایت احترام به اپلی ها*سپاس,1,2,positive,very_positive,False,1,1,440,91,adjacent_class_error,predicted_more_positive
4659,یه کم بد طراحی شده که با گذاشتن گوشی تو محافظ سیلیکنونی مشکلش حل میشه.,0,1,neutral,positive,False,1,1,70,15,adjacent_class_error,predicted_more_positive
4,به هر صورت معمولا چیزی که بیشتر کاربران از پرینتری پر کار در این سطح قیمت برای خانه و یا دفتر کار انتظار دارند، تولید پرینت های با کیفیت بالا، با سرعت زیاد و البته هزینه‌ی نگهداری پایین است.,2,-1,very_positive,negative,False,-3,3,190,39,distant_class_error,predicted_more_negative
581,دسته دوم مدل‌های حرفه ای تر هستند که از کارت گرافیک مجزای AMD مدل HD 7650M استفاده می‌کنند که قدرت پردازشی بسیار بالایی دارد.,0,2,neutral,very_positive,False,2,2,125,24,distant_class_error,predicted_more_positive
2993,فکر می کنم بهترین تبلت تو دنیا باشه.,1,2,positive,very_positive,False,1,1,36,8,adjacent_class_error,predicted_more_positive
6487,چه شانسی آوردم خریدم I love U digi kala,1,0,positive,neutral,False,-1,1,39,9,adjacent_class_error,predicted_more_negative
8051,"این دوربین هم از مودهای عکاسی کاملا حرفه‌ای P, A, S, M که امکان کنترل دستی نوردهی و دیگر پارامترهای عکاسی را به شما می‌دهند و برای عکاسان حرفه‌ای‌تر یا کسانی که می‌خواهند خلاقانه‌تر عکاسی کنند لازم است، بهره می‌برد.",2,1,very_positive,positive,False,-1,1,215,40,adjacent_class_error,predicted_more_negative
3924,به نظر من نداشتن کفشک فلاش نقص برای کاربران معمولی و کاربران نیمه حرفه ای نیست.,1,-1,positive,negative,False,-2,2,79,16,distant_class_error,predicted_more_negative
1555,البته تراکم پیکسلی 189ppi آن در مقایسه با تبلت های برتر دنیا مقداری پایین‌تر است و جزو بهترین‌ها نیست.,-1,1,negative,positive,False,2,2,102,19,distant_class_error,predicted_more_positive
9271,نمایشگر دقیقا همان ابعاد و رزولوشن مدل پیشین را دارد و به همان صورت از نوع چرخنده می باشد.,1,0,positive,neutral,False,-1,1,90,19,adjacent_class_error,predicted_more_negative
5135,در بدو ورود اولین xbox های 360 به بازار ایران همگام و هم زمان با سراسر دنیا و در غیاب رقیبی چون ps3 برای آن چشمهای زیادی محو تازگی و نو آوری های بکار رفته در آن بویژه دسته های بیسیم آن بود بدون اینکه صحبتی از اصطلاح سه چراغه و سرعت لود درایو دستگاه مطرح باشد تا اینکه کم کم چشم کاربر ایرانی دستگاه به سه چراغ قرمز رنگ بجای چراغ سبز پاور دستگاه روشن شد و همه چیزی که برای کاربر باقی می ماند جعبه ای سفید رنگ بود با نشان xbox که کار خاصی را انجام نمی داد!,1,0,positive,neutral,False,-1,1,453,101,adjacent_class_error,predicted_more_negative
9479,برای مثال لرزش گیر تصویر اپتیکال عملکرد خیلی خوبی دارد.,1,2,positive,very_positive,False,1,1,55,10,adjacent_class_error,predicted_more_positive
12190,در ضمن M در رده ی بدون آینه با لنز قابل تعویض شیبه به SLR ها نبود و از نوع Range Finder است.,0,1,neutral,positive,False,1,1,92,23,adjacent_class_error,predicted_more_positive
5319,و این یعنی دردسر,-1,0,negative,neutral,False,1,1,16,4,adjacent_class_error,predicted_more_positive
3124,از فلش به طور کامل پشتیبانی می‌شود و حتی صفحات اینترنتی سنگین نیز به راحتی و به سرعت باز می شوند.,2,1,very_positive,positive,False,-1,1,97,21,adjacent_class_error,predicted_more_negative
9286,همراه با 650D، کانن دو لنز جدید را معرفی کرده که هر دو از موتورهای فوکوس خودکار Linear stepper استفاده می کنند.,1,0,positive,neutral,False,-1,1,111,22,adjacent_class_error,predicted_more_negative
5964,این لنز در حالت واید 25 میلی متر به راحتی توانایی پوشش میدان دیدی بسیار گسترده را دارد تا بتوانید در یک کادر عکس یک چشم انداز گسترده‌ی طبیعی را بگیرید.,1,2,positive,very_positive,False,1,1,151,31,adjacent_class_error,predicted_more_positive
12809,پک عالیه من نسخه 13 رو گرفتم مفید بود.,1,2,positive,very_positive,False,1,1,38,9,adjacent_class_error,predicted_more_positive
5928,البته سونی سال پیش مدل HX100v را معرفی کرده بود ولی آن دوربین را می‌شد دوربین حرفه‌ای تری دانست که هرچند همچنان آن را جزو کامپکت‌های سوپرزوم قرار دادیم (و همچنین HX200v)، ولی در حقیقت با دستگیره‌ی بزرگ و امکانات خاص دیگری که دارد، در کلاس دیگری قرار می‌گیرد و قیمت کاملا بالاتری نیز دارد.,0,1,neutral,positive,False,1,1,288,55,adjacent_class_error,predicted_more_positive
2435,همینطور با یه Update به 4.1 Upgrade نمیشه برای اینکه مشکلی پیش نیاد توی 3 - 4 Update Upgrade میشه.2 گیگا بایت رم هم باعث میشه شما بتونین به راحتی از قابلیت Multi Tasking استفاده کنین.,0,1,neutral,positive,False,1,1,183,36,adjacent_class_error,predicted_more_positive
12815,NetFramework 3.5 به صورت پیش‌فرض برروی ویندوز ۸ است که این مشکل نیز با اضافه کردن نسخه ۲ تا ۳.,0,1,neutral,positive,False,1,1,94,20,adjacent_class_error,predicted_more_positive
5440,منی که همش بازی میکنم به دلیل کمبود حجم مموری نتونستم most wanted که 2 گیگ حجم داره رو نصب کنم ---------------------------------------------------------------------------------- کاش LG OPTIMUS 4X HD میخریدم دقیقا با همین مشخصات هم ارزونتر بود هم خوش‌دست‌تر فقط صفحه نمایش کمی کوچکتر داره اما وضوح تصویرشون یکی هست,0,-1,neutral,negative,False,-1,1,313,48,adjacent_class_error,predicted_more_negative
6071,این موضوع در هنگام پرینت عکس بسیار قابل مقایسه است.,0,2,neutral,very_positive,False,2,2,51,10,distant_class_error,predicted_more_positive
11424,چند ایراد مثل نداشتن درگاه کارت حافظه و محکم نبودن صفحه پشت گوشی ایراد های بزرگی برای این ابر گوشی نیست.,0,-1,neutral,negative,False,-1,1,104,21,adjacent_class_error,predicted_more_negative
9900,این گوشی با استفاده از سی پی یو دو هسته ای قدرتمند خود واقعآ جایی برای بحث نگذاشته است ( کارکرد روان بدون افت سرعت گوشی ) 2.,2,1,very_positive,positive,False,-1,1,124,28,adjacent_class_error,predicted_more_negative
7927,من این محصول را خریداری کردم کیفیت نمایشگر فوق‌العاده مطلوبی دارد.,1,2,positive,very_positive,False,1,1,66,11,adjacent_class_error,predicted_more_positive
4552,این گوشی همانطور که دی جی کالا در نقد خود گفته یکی از باریکترین و سبکترین گوشی های هوشمند است!,1,0,positive,neutral,False,-1,1,94,20,adjacent_class_error,predicted_more_negative
10920,شاید دلیل اجرا نکردن بعضی از بازی ها دیتای نامناسب و عدم سازگاری با اندروید 4 باشه.,0,-1,neutral,negative,False,-1,1,83,17,adjacent_class_error,predicted_more_negative
9116,قیمتش بالاست به نظرم فقط چون اسم htc روشه.,-1,1,negative,positive,False,2,2,42,9,distant_class_error,predicted_more_positive
