dataset_index,text,actual_label,predicted_label,actual_label_name,predicted_label_name,is_correct,label_difference,label_distance,character_count,word_count,error_severity,error_direction
4659,یه کم بد طراحی شده که با گذاشتن گوشی تو محافظ سیلیکنونی مشکلش حل میشه.,0,1,neutral,positive,False,1,1,70,15,adjacent_class_error,predicted_more_positive
4640,همین .,0,0,neutral,neutral,True,0,0,6,2,correct,correct
4,به هر صورت معمولا چیزی که بیشتر کاربران از پرینتری پر کار در این سطح قیمت برای خانه و یا دفتر کار انتظار دارند، تولید پرینت های با کیفیت بالا، با سرعت زیاد و البته هزینه‌ی نگهداری پایین است.,2,-1,very_positive,negative,False,-3,3,190,39,distant_class_error,predicted_more_negative
581,دسته دوم مدل‌های حرفه ای تر هستند که از کارت گرافیک مجزای AMD مدل HD 7650M استفاده می‌کنند که قدرت پردازشی بسیار بالایی دارد.,0,2,neutral,very_positive,False,2,2,125,24,distant_class_error,predicted_more_positive
4414,به همین دلیل تجربه اینترنتی این تبلت با یک کامپیوتر رو-میزی برابر است.,0,0,neutral,neutral,True,0,0,70,13,correct,correct
10413,با ابعاد 122X93X100 میلی متر و وزن 510 گرم، تقریبا هم قد و قواره‌ی یک دوربین DSLR سطح مبتدی مثل Canon EOS 600D می‌باشند.,0,0,neutral,neutral,True,0,0,120,24,correct,correct
6925,به جرئت میگم در حال حاضر این قدرتمندترین دستگاه قابل حمل موجود بر پایه معماری ARM هست.,1,1,positive,positive,True,0,0,86,17,correct,correct
4264,فارسیش هم عالیه این گوشی تازه اومده.,2,2,very_positive,very_positive,True,0,0,36,7,correct,correct
2993,فکر می کنم بهترین تبلت تو دنیا باشه.,1,2,positive,very_positive,False,1,1,36,8,adjacent_class_error,predicted_more_positive
11374,پس از آن هم به دوربین‌های فول فریم گران قیمت‌تر مانند 5D می‌رسیم.,0,0,neutral,neutral,True,0,0,65,13,correct,correct
6487,چه شانسی آوردم خریدم I love U digi kala,1,0,positive,neutral,False,-1,1,39,9,adjacent_class_error,predicted_more_negative
12194,واقعا بی‌نظیره، من اگر بازم بخواهم دوباره هارد اکسترنال بگیرم انتخابم همین مارک و مدل هست، واقعا سرعت بالا آمدنش عالیه مثل فلش مموری، امنیتش که خیلی برام مهم بود یکی دیگر از مزیتاشه با یک پسورد مطمئن تمام اطلاعات شما حفظ میشه و در کل الان 6 ماهه که گرفتم و ازش راضی هستم ممنون از سایت خوب دیجی کالا,2,2,very_positive,very_positive,True,0,0,298,61,correct,correct
8051,"این دوربین هم از مودهای عکاسی کاملا حرفه‌ای P, A, S, M که امکان کنترل دستی نوردهی و دیگر پارامترهای عکاسی را به شما می‌دهند و برای عکاسان حرفه‌ای‌تر یا کسانی که می‌خواهند خلاقانه‌تر عکاسی کنند لازم است، بهره می‌برد.",2,1,very_positive,positive,False,-1,1,215,40,adjacent_class_error,predicted_more_negative
3924,به نظر من نداشتن کفشک فلاش نقص برای کاربران معمولی و کاربران نیمه حرفه ای نیست.,1,-1,positive,negative,False,-2,2,79,16,distant_class_error,predicted_more_negative
1555,البته تراکم پیکسلی 189ppi آن در مقایسه با تبلت های برتر دنیا مقداری پایین‌تر است و جزو بهترین‌ها نیست.,-1,1,negative,positive,False,2,2,102,19,distant_class_error,predicted_more_positive
5052,به طوری که به فرض بازی‌هایی که در قاره‌ی امریکا به فروش می‌رسند فقط برروی کنسول‌هایی که در آن قاره خریداری شده‌اند اجرا می‌شوند.,0,0,neutral,neutral,True,0,0,128,24,correct,correct
9271,نمایشگر دقیقا همان ابعاد و رزولوشن مدل پیشین را دارد و به همان صورت از نوع چرخنده می باشد.,1,0,positive,neutral,False,-1,1,90,19,adjacent_class_error,predicted_more_negative
3323,وزن کلی این دوربین 1.3 کیلوگرم می باشد.,0,0,neutral,neutral,True,0,0,39,8,correct,correct
9471,در قسمت پشتی دوربین هم نمایشگر 3 اینچی 230000 پیکسلی قرار گرفته که عمل کادر بندی و سپس تماشای تصاویر گرفته شده را می توانید از طریق آن انجام دهید.,0,0,neutral,neutral,True,0,0,146,30,correct,correct
1063,طبق ادعایی که خود پاناسونیک کرده، سرعت فوکوس خودکار این دوربین حدود 28 درصد بیشتر از مدل پیشین می‌باشد.,0,0,neutral,neutral,True,0,0,103,19,correct,correct
5135,در بدو ورود اولین xbox های 360 به بازار ایران همگام و هم زمان با سراسر دنیا و در غیاب رقیبی چون ps3 برای آن چشمهای زیادی محو تازگی و نو آوری های بکار رفته در آن بویژه دسته های بیسیم آن بود بدون اینکه صحبتی از اصطلاح سه چراغه و سرعت لود درایو دستگاه مطرح باشد تا اینکه کم کم چشم کاربر ایرانی دستگاه به سه چراغ قرمز رنگ بجای چراغ سبز پاور دستگاه روشن شد و همه چیزی که برای کاربر باقی می ماند جعبه ای سفید رنگ بود با نشان xbox که کار خاصی را انجام نمی داد!,1,0,positive,neutral,False,-1,1,453,101,adjacent_class_error,predicted_more_negative
9479,برای مثال لرزش گیر تصویر اپتیکال عملکرد خیلی خوبی دارد.,1,2,positive,very_positive,False,1,1,55,10,adjacent_class_error,predicted_more_positive
10171,*** موفق باشید***,0,0,neutral,neutral,True,0,0,17,3,correct,correct
9632,از نظر حافظه فرق نمیکنه با 4s ، جانبی.,0,0,neutral,neutral,True,0,0,38,9,correct,correct
12190,در ضمن M در رده ی بدون آینه با لنز قابل تعویض شیبه به SLR ها نبود و از نوع Range Finder است.,0,1,neutral,positive,False,1,1,92,23,adjacent_class_error,predicted_more_positive
7607,کیفیت این صفحه نمایش در بین گوشی‌های همرده آن، بسیار خوب ارزیابی می‌شود.,2,2,very_positive,very_positive,True,0,0,72,13,correct,correct
5319,و این یعنی دردسر,-1,0,negative,neutral,False,1,1,16,4,adjacent_class_error,predicted_more_positive
3537,تصاویر گرفته شده با دوربین این گوشی از کیفیت بسیار بالایی برخوردارند، جزئیات بسیار دقیق بوده، نویز تصاویر کم بوده و رنگ‌های تولید شده بسیار طبیعی هستند.,2,2,very_positive,very_positive,True,0,0,152,27,correct,correct
3124,از فلش به طور کامل پشتیبانی می‌شود و حتی صفحات اینترنتی سنگین نیز به راحتی و به سرعت باز می شوند.,2,1,very_positive,positive,False,-1,1,97,21,adjacent_class_error,predicted_more_negative
9286,همراه با 650D، کانن دو لنز جدید را معرفی کرده که هر دو از موتورهای فوکوس خودکار Linear stepper استفاده می کنند.,1,0,positive,neutral,False,-1,1,111,22,adjacent_class_error,predicted_more_negative
5130,بهتر است به پنج سال پیش برگردیم به روزی که مایکروسافت پرده از آخرین محصول مربوط به بازی های رایانه ای خود برداشت و طفل نوپای خود را بطور رسمی در تاریخ 12 مه 2005 ، در نمایشگاه سرگرمی های الکترونیکی (E3) به همگان معرفی نمود.,0,0,neutral,neutral,True,0,0,223,46,correct,correct
3936,خیلی دوربین خوبیه کیفیت عکساش عالیه .,2,2,very_positive,very_positive,True,0,0,37,7,correct,correct
6653,I.,0,0,neutral,neutral,True,0,0,2,1,correct,correct
6348,کاور پشتی این گوشی به نظر از نظر مقاومت در برابر خراش و آسیب‌های احتمالی مقاوم‌تر از کاور پشتی Galaxy S اصلی است.,1,1,positive,positive,True,0,0,113,23,correct,correct
4740,دوربین 8 مگاپیکسلی با عملکرد خوب XPERIA Ray به یک دوربین هشت مگاپیکسلی که یک فلاش LED منفرد را یدک می کشد ، مجهز است.,1,1,positive,positive,True,0,0,117,25,correct,correct
3483,همچنین اگر سرعت کپی برای شما از اهمیت بالای برخوردار است، باید به سراغ دستگاه های کپی رفته و شاید مجبور به پرداخت هزینه ای بیشتر از این باشید.,0,0,neutral,neutral,True,0,0,142,29,correct,correct
5964,این لنز در حالت واید 25 میلی متر به راحتی توانایی پوشش میدان دیدی بسیار گسترده را دارد تا بتوانید در یک کادر عکس یک چشم انداز گسترده‌ی طبیعی را بگیرید.,1,2,positive,very_positive,False,1,1,151,31,adjacent_class_error,predicted_more_positive
12809,پک عالیه من نسخه 13 رو گرفتم مفید بود.,1,2,positive,very_positive,False,1,1,38,9,adjacent_class_error,predicted_more_positive
5928,البته سونی سال پیش مدل HX100v را معرفی کرده بود ولی آن دوربین را می‌شد دوربین حرفه‌ای تری دانست که هرچند همچنان آن را جزو کامپکت‌های سوپرزوم قرار دادیم (و همچنین HX200v)، ولی در حقیقت با دستگیره‌ی بزرگ و امکانات خاص دیگری که دارد، در کلاس دیگری قرار می‌گیرد و قیمت کاملا بالاتری نیز دارد.,0,1,neutral,positive,False,1,1,288,55,adjacent_class_error,predicted_more_positive
2435,همینطور با یه Update به 4.1 Upgrade نمیشه برای اینکه مشکلی پیش نیاد توی 3 - 4 Update Upgrade میشه.2 گیگا بایت رم هم باعث میشه شما بتونین به راحتی از قابلیت Multi Tasking استفاده کنین.,0,1,neutral,positive,False,1,1,183,36,adjacent_class_error,predicted_more_positive
12815,NetFramework 3.5 به صورت پیش‌فرض برروی ویندوز ۸ است که این مشکل نیز با اضافه کردن نسخه ۲ تا ۳.,0,1,neutral,positive,False,1,1,94,20,adjacent_class_error,predicted_more_positive
9865,این گوشی قابلیت پشتیبانی ازGPRS و Edge و WLAN را داراست که به کاربر امکان مرورگری اینترنت را نیز می‌دهد.,1,1,positive,positive,True,0,0,104,20,correct,correct
5440,منی که همش بازی میکنم به دلیل کمبود حجم مموری نتونستم most wanted که 2 گیگ حجم داره رو نصب کنم ---------------------------------------------------------------------------------- کاش LG OPTIMUS 4X HD میخریدم دقیقا با همین مشخصات هم ارزونتر بود هم خوش‌دست‌تر فقط صفحه نمایش کمی کوچکتر داره اما وضوح تصویرشون یکی هست,0,-1,neutral,negative,False,-1,1,313,48,adjacent_class_error,predicted_more_negative
9143,در قسمت پایین این صفحه نمایش سه دکمه لمسی معمول HTC قرار گرفته‌اند و در قسمت بالای آن نیز سنسور های مجاورت و سنجش نور تعبیه شده‌اند.,0,0,neutral,neutral,True,0,0,132,27,correct,correct
6071,این موضوع در هنگام پرینت عکس بسیار قابل مقایسه است.,0,2,neutral,very_positive,False,2,2,51,10,distant_class_error,predicted_more_positive
6548,لازم به ذکر است که نسخه جهانی این تبلت دارای پردازنده 1.4 گیگاهرتزی و 2 گیگابایت رم می‌باشد که این نسخه وارد ایران نشده و نسخه حاضر دارای 1 گیگابایت رم و پردازنده 1.2 گیگاهرتزی است.,0,0,neutral,neutral,True,0,0,181,36,correct,correct
11462,در ضمن دوربین این گوشی بسیار عالی عمل میکند!,2,2,very_positive,very_positive,True,0,0,44,9,correct,correct
11424,چند ایراد مثل نداشتن درگاه کارت حافظه و محکم نبودن صفحه پشت گوشی ایراد های بزرگی برای این ابر گوشی نیست.,0,-1,neutral,negative,False,-1,1,104,21,adjacent_class_error,predicted_more_negative
4644,تو تمام نقدا و بنچمارکا از گوشیای دیگه که سخت افزارشون مثل این گوشیه سر تر بوده.,1,1,positive,positive,True,0,0,80,17,correct,correct
7012,البته صفحه نمایش s3 بزرگ هست اما butterfly هم چیزی کم نمیاره _ از همه چیز مهم تر زیبایی و کلاس کاری که htc حرف اول رو میزنه و فکر کنم قیمتش نسبت به samsung بهتر باشه تا الان که اینطور بوده.,1,1,positive,positive,True,0,0,189,42,correct,correct
3651,در تست‌های انجام شده، عملکرد این تبلت از نظر سرعت اجرای مرورگر و باز کردن صفحات وب، کاملا مشابه آیپد جدید و در واقع جزو برترین‌ها قرار گرفت.,1,1,positive,positive,True,0,0,140,28,correct,correct
9900,این گوشی با استفاده از سی پی یو دو هسته ای قدرتمند خود واقعآ جایی برای بحث نگذاشته است ( کارکرد روان بدون افت سرعت گوشی ) 2.,2,1,very_positive,positive,False,-1,1,124,28,adjacent_class_error,predicted_more_negative
7927,من این محصول را خریداری کردم کیفیت نمایشگر فوق‌العاده مطلوبی دارد.,1,2,positive,very_positive,False,1,1,66,11,adjacent_class_error,predicted_more_positive
7328,به علاوه بر روی کانفیگ‌های مختلف می‌توانید مقادیر حافظه‌ی RAM مختلفی از 2 تا 8 گیگابایت را و حافظه‌ی هارددیسک از 320 تا 640 گیگابایت هم بیابید.,0,0,neutral,neutral,True,0,0,143,27,correct,correct
4552,این گوشی همانطور که دی جی کالا در نقد خود گفته یکی از باریکترین و سبکترین گوشی های هوشمند است!,1,0,positive,neutral,False,-1,1,94,20,adjacent_class_error,predicted_more_negative
10920,شاید دلیل اجرا نکردن بعضی از بازی ها دیتای نامناسب و عدم سازگاری با اندروید 4 باشه.,0,-1,neutral,negative,False,-1,1,83,17,adjacent_class_error,predicted_more_negative
9010,در زیر آن پیچ اسکرول و دکمه‌ی Function/Set دیده می‌شوند که در حقیقت کنترل و رفت و آمدن بین منوها تماما باید از طریق همین پیچ انجام گیرد.,0,0,neutral,neutral,True,0,0,136,28,correct,correct
9116,قیمتش بالاست به نظرم فقط چون اسم htc روشه.,-1,1,negative,positive,False,2,2,42,9,distant_class_error,predicted_more_positive
12498,درست که امکانات بسیاری ندارد ولی به طور پیش فرض از اکثر فرمت های تصویری مانند DivX و Xvid پشتیبانی می‌کند و همان‌طور که انتظار می‌رفت Xperia V می‌تواند به راحتی ویدئوهای Full HD را پخش کند.,1,1,positive,positive,True,0,0,189,37,correct,correct
3955,عکسهایی که باهاش میگیرم فوق‌العادست.,2,2,very_positive,very_positive,True,0,0,36,5,correct,correct
11979,اما در عرض 40 دقیقه شارژ میشه.,1,0,positive,neutral,False,-1,1,30,7,adjacent_class_error,predicted_more_negative
12059,دوربین فیلم‌برداری JVC مدل GZ-MG255 به قابلیت‌های جدیدی برای کاهش نویز تصویر مجهز است.,1,1,positive,positive,True,0,0,86,14,correct,correct
795,به لطف وجود سیستم عامل اندروید، امکان شخصی سازی صفحات، اضافه کردن ویجت ها، تغییر تصاویر پس زمینه و.,0,0,neutral,neutral,True,0,0,99,19,correct,correct
12056,دوربین فیلم‌برداری GZ-MG255 از دیگر مدل‌های JVC است که کیفیت تصویری بسیار خوبی دارد.,2,2,very_positive,very_positive,True,0,0,84,14,correct,correct
8863,من 6 ماهه که این دوربین رو دارم فوق العادست و فیلم برداری کاملا با کیفیتی داره زوم 14 تو عکسهایی که میخوام بگیرم خیلی به کیفیت تصویر با زووم کمک میکنه در کل خرید این دوربین شما رو صاحب عکسها و فیلمهای با کیفیت و ماندگار میکنه,2,2,very_positive,very_positive,True,0,0,225,48,correct,correct
9359,من حدود 7 ماهه این گوشی را خریدم خیلی عالیه فقط یکم زود شارژ تمام میکنه و اونم به خاطر صفحه ی بزرگشه ولی در کل گوشی خوبیه .,1,1,positive,positive,True,0,0,123,29,correct,correct
2113,چون تو آمریکا ممنوعه دوم اینکه نرم افزار بخوای نصب کنی باید قفلش رو بشکنید (جیلبریک بشه).,0,-1,neutral,negative,False,-1,1,89,17,adjacent_class_error,predicted_more_negative
1487,من دوربین خریدم راضی هستم,1,1,positive,positive,True,0,0,25,5,correct,correct
1983,کاش اپل به جای آیفون 5 اسم این محصول رو آیفون 4ss می ذاشت یه کم عجولانه این محصول رو معرفی کرد خیلی از آپشن هایی که وعده داده بودند رو نتونستند اجرا کنند اپل تحت فشار رسانه ها بود و نتونست اون چیزی که می خواست رو اجرا کنه رزولوشن پایین طراحی ظاهری تکراری عدم بهبود مصرف باطری عدم ارتقا دوربین استفاده مجدد از هوم کی تاچ قبلی عدم تفاوت در آنتن دهی نسبت به 4s تغییر قطر تغیر اندازه صفحه نمایش صدای استریو وزن کمتر اچ دی شدن دوربین دوم و تغییرات نرم افزاری  چیزی نیست که اپل بخواد به خاطر اونا محصول جدید تولید کنه همونطوری که می دونیم کلا اپل تنوع محصولات نداره مخصوصا در زمینه گوشی کاش شرکت اپل وقت بیشتری رو صرف تولید این محصول می کرد من همه محصولات اپل از 3جی تا 4اس رو تجربه کردم گوشی 3جی با 3جی اس تفاوت زیادی نداشت گوشی 3جی اس با 4 خیلی متفاوت و شگفت انگیز بود معرفی گوشی 4اس بعد از 4 که حال همه رو گرفت خیلی انتظار می رفت که ایفون 5 غوغایی به پا کنه اما به نظر من این امر میسر نشد حالا ببینبم 5اس چی می شه.,-1,-1,negative,negative,True,0,0,911,199,correct,correct
4522,از نظر من همه چیش عالیه طراحی فوق العاده بدنه ظریف و جالب نسبت به اندازش کارایی فوق العاده است فقطه ضعف از نظر من کم بودن تعداد فرمت برای پخش فیلم که با یک برنامه پلیر حل میشه  کاراییش هم فوق العاده,2,2,very_positive,very_positive,True,0,0,198,43,correct,correct
9348,به هر صورت همانطور که گفتیم، SX500 IS دوربین نسبتا ارزان قیمت سوپرزوم دیگری از کانن است که مناسب افراد با بودجه ی کم که به توانایی زوم 30 برابر این دوربین بعلاوه ی ظاهر و امکانات عکاسی دستی آن علاقه دارند می باشد.,1,1,positive,positive,True,0,0,213,44,correct,correct
11521,Google Now و جستجوی صوتی Google نیز بهبودهای فراوانی یافته‌اند.,2,0,very_positive,neutral,False,-2,2,63,10,distant_class_error,predicted_more_negative
8335,گوشیه فوق العاده ایه اگه بشه میگیرمش همه چی تمومه فقط اگه آپدیت های اندروید براش بیاد مثل محصولات nexus همه چیش کنار فقط فیلم برداری 720p-60f/s واقعا فوق العاده ست,1,2,positive,very_positive,False,1,1,163,31,adjacent_class_error,predicted_more_positive
12996,در عین حال، لنز این دوربین با فیلترهای 46 میلی‌متری سازگار است.,1,0,positive,neutral,False,-1,1,63,12,adjacent_class_error,predicted_more_negative
386,همانند دیگر دوربین‌های هم رده، Ixus 240 HS هم دوربینی نشانه و عکس می‌باشد که اصولا در حالت اتوماتیک کار می‌کند.,0,1,neutral,positive,False,1,1,111,21,adjacent_class_error,predicted_more_positive
8561,باطریش فوق العاده است.,2,2,very_positive,very_positive,True,0,0,22,4,correct,correct
12627,موبایل خیلی خوبیه.,2,2,very_positive,very_positive,True,0,0,18,3,correct,correct
4620,و برنامه و بازی خوری مناسب .,1,1,positive,positive,True,0,0,28,7,correct,correct
2000,به نظر من اپل دیگه دوره اش سر رسیده اگر قرار به خریدن گوشی با امکانات بالا باشه اس 3 انتخاب بهتری هست و اگر هم باز قرار به خرید سیستم عامل عالی باشه باز هم آندرید بهتره و اگر کیفیت صفحه نمایش باز هم اس 3 بهتره,-1,2,negative,very_positive,False,3,3,209,48,distant_class_error,predicted_more_positive
5268,البته قابل مقایسه با جی اس پد ایکس 8 نیست اما با اینحال بنظر می آید کمپانی جی اس پد بیشتر به فکر کیفیت محصولاتشه تا سایر کمپانی های چینی.,0,1,neutral,positive,False,1,1,137,30,adjacent_class_error,predicted_more_positive
8286,سیستم لرزش گیر تصویر مکانیکی هم در شرایطی که در حال استفاده از سرعت های شاتر پایین هستید یا از زوم زیاد استفاده می‌کنید عملکرد خیلی خوبی دارد.,1,1,positive,positive,True,0,0,142,28,correct,correct
182,ولی در کل بهترین گوشیه که دیدم من که ازش راضیم,1,1,positive,positive,True,0,0,46,11,correct,correct
3169,از دیجی کالا هم نهایت تشکر رو دارم که بهترین قیمت ها رو داره.,1,2,positive,very_positive,False,1,1,61,14,adjacent_class_error,predicted_more_positive
4990,امیدوارم استفاده کرده باشید، بدرود.,0,0,neutral,neutral,True,0,0,35,5,correct,correct
9272,ولی برای نخستین بار بر روی دوربین های DSLR، 650D مجهز به نوع لمسی نمایشگر می باشد تا باز هم این دوربین برای مبتدی ها مناسب تر شود.,1,1,positive,positive,True,0,0,130,28,correct,correct
12892,ولی رو دوربینش اصلا حساب نکنید.,-2,-1,very_negative,negative,False,1,1,31,6,adjacent_class_error,predicted_more_positive
8484,یک دوربین دیگر با نام HDC-SD800 هم وجود دارد که فاقد چشمی الکترونیکی، جک هدفون و میکروفون است و فیلم های آن نیز فقط بر روی کارت حافظه‌ی SD/SDHC/SDXC ذخیره می‌شوند و حافظه‌ی داخلی ندارد.,-1,0,negative,neutral,False,1,1,185,35,adjacent_class_error,predicted_more_positive
13017,GZ-HD3 در مدت زمانی کم‌تر از دو ثانیه روشن می‌شود.,0,0,neutral,neutral,True,0,0,50,10,correct,correct
12495,حافظه داخلی این گوشی 8 گیگابایت است که البته می‌توان این حافظه را در صورت نیاز از طریق درگاه کارت حافظه microSD تا 32 گیگابایت دیگر افزایش داد.,1,1,positive,positive,True,0,0,143,28,correct,correct
1871,باید به اون دسته از دوستانی که از برنامه ی Maps به عنوان ضعف یاد میکنن بگم که میشه برنامه ی Google maps رو با حجم 10.6 MB از Appstore دانلود کرد .,0,0,neutral,neutral,True,0,0,146,33,correct,correct
2351,عالیه فقط همین,2,1,very_positive,positive,False,-1,1,14,3,adjacent_class_error,predicted_more_negative
9209,این دوربین نسبت به 600d ارزش خرید نداره مخصوصا در زمان های اولیه انتشار آن.,-1,1,negative,positive,False,2,2,75,15,distant_class_error,predicted_more_positive
6343,و در آخر اینکه از انتخابتون لذت خواهید برد و مطمئنا ناراضی نخواهید بود چون می دونم کارخانه ها هیچ چیزیو کامل تولید نمی کنن اما به راحتی می گم کسانی که از B7722 لذت بردند و یادشونه که چه گوشیه کاملی بود از این گوشی هم به همون اندازه لذت خواهند برد .,1,1,positive,positive,True,0,0,248,54,correct,correct
1025,با استفاده از GPS در هنگامی که در حال عکاسی هستید، می‌توانید نام منطقه یا محلی را که در آن قرار دارید را، به همراه عرض و طول جغرافیایی در هنگام عکاسی در قسمت زیرین تصویر نمایشگر ببینید.,0,0,neutral,neutral,True,0,0,185,38,correct,correct
4041,اغراق رنگ نسبت به مدل پیشین به طرز کاملا مشخصی کاهش پیدا کرده است.,1,2,positive,very_positive,False,1,1,66,14,adjacent_class_error,predicted_more_positive
4595,فقط دوست درین بشینین صبح تا شب به صفحه نمایشش نگاه کنین.,0,0,neutral,neutral,True,0,0,56,12,correct,correct
7369,بسته به نوع پردازنده، این نوت‌بوک‌های از پردازشگرهای گرافیکی Intel HD یا AMD Radeon سری HD 7000M استفاده می‌کنند.,0,0,neutral,neutral,True,0,0,113,19,correct,correct
4953,Bioshock و MassEffect لذت ببرید.,1,1,positive,positive,True,0,0,32,5,correct,correct
1037,البته به نظر می‌آید که اگر آن را محکم به جایی بکوبید و یا در استفاده های نا ملایم ورزشی حتما جای ضربات وارده بر روی آن بماند، ولی هیچ گاه خراب نمی‌شود.,1,-1,positive,negative,False,-2,2,151,33,distant_class_error,predicted_more_negative
5998,با خیلی ها مقایسه کردم بهتر بود,1,-1,positive,negative,False,-2,2,31,7,distant_class_error,predicted_more_negative
2344,هیچ کدوم به پای سیستم عامل آیفون هم نمی رسد چه برسد به پای صنعت استفاده شده در این گوشی .,0,0,neutral,neutral,True,0,0,89,21,correct,correct
5146,تمام پک‌ها دقیقا یک نوع کنسول و با قدرت کاملا یکسانی را دارا هستند.,0,0,neutral,neutral,True,0,0,67,14,correct,correct
4750,به نظر من تنها مشکلش که به چشم میاد اینه که فلش خودکار نداره، یعنی جای خالیش حس میشه.,-1,-1,negative,negative,True,0,0,85,19,correct,correct
5037,واحد پردازش صوتی واحد پردازش صوتی در کنسول XBOX 360 از دقت ۴۸ کیلوهرتز شانزده بیت، در هنگام پخش فایل های صوتی پشتیبانی می‌کند.,0,0,neutral,neutral,True,0,0,126,24,correct,correct
3198,آنچه که در نقد این تبلت می نویسم صرفا تجربه شخصی است.,0,0,neutral,neutral,True,0,0,53,12,correct,correct
6119,وزن Xbox 360 Slim نیز مقداری از Xbox 360 کمتر شده است.,1,0,positive,neutral,False,-1,1,54,12,adjacent_class_error,predicted_more_negative
9825,این تبلت با اتصال داک کیبورد آن، تبدیل به یک نت بوک می‌گردد !,0,1,neutral,positive,False,1,1,61,14,adjacent_class_error,predicted_more_positive
2628,سری جدید دوربین های فوجی جذابیت های غیر قابل انکاری به ارمغان آورده که به سادگی نمیشه از کنار اون گذشت در واقع دوربین Fujifilm Finepix S3200 رو هم میتوان در خانواده سوپر زوم ها قرار داد و هم واید ها حسگر این دوربین با اندازه 1/2.3 اینچ - 4.55 × 6.17 میلی‌متر کیفیت قابل قبولی اونم تو این رنج قیمتی میده کیفیت رنگها ، کیفیت عکسها در حالت زوم ، کیفیت صفحه نمایش و قدرت فلاش این دوربین هم در خانواده slr like ها واقعا حرف برای گفتن داره اگر دنبال خرید یه دوربین با کاربرد راحت هستید و تمایل ندارید هزینه های بالای دوربین های slr و لنز های گران آن ، همچنین وزن سنگین و محدودیت های یک slr رو تجربه کنید Fujifilm Finepix S3200 واقعا گزینه مناسبی محسوب میشه البته اگر توی همین سبک دوربین یعنی slr like ها دنبال یه دوربین بهتر میگردید بهتره سراغ سری g شرکت کانن برید که البته حسگری جدید تر )cmos ) و البته بزرگتر رو به همراه داره .,1,1,positive,positive,True,0,0,823,170,correct,correct
3472,ولی باید توجه داشت که برای فکس، ما نیازی به رزولوشن بالاتر از این نداریم.,0,0,neutral,neutral,True,0,0,73,15,correct,correct
9322,بلکه از آن هایی که شباهت بیشتر با دوربین های رده ی Bridge چون Nikon LZ20 دارند.,0,0,neutral,neutral,True,0,0,79,17,correct,correct
11850,به همه این گوشی رو توصیه می کنم.,1,1,positive,positive,True,0,0,32,8,correct,correct
3718,یه ساله خریدم خیلی ضعیف است بازی هم که چی بگم هیچ کدوم رو باز نمیکنه,-2,0,very_negative,neutral,False,2,2,68,16,distant_class_error,predicted_more_positive
1155,آدم میترسه خراب بشه!,-1,0,negative,neutral,False,1,1,20,4,adjacent_class_error,predicted_more_positive
8789,همچنین یک پردازشگر گرافیکی Adreno 203 نیز برای اجرای بهتر پردازش‌های گرافیکی بر روی این گوشی قرار گرفته است.,0,1,neutral,positive,False,1,1,108,19,adjacent_class_error,predicted_more_positive
7849,وزن Fonepad نزدیک به 340 گرم است.,0,0,neutral,neutral,True,0,0,33,7,correct,correct
4903,شیره PS3 همه دروغ میگن!,-1,0,negative,neutral,False,1,1,23,5,adjacent_class_error,predicted_more_positive
7851,برای مثال، تبلت iPad mini با وجود داشتن صفحه نمایش 7.9 اینچی، ده درصد سبک‌تر از Fonepad می‌باشد.,0,0,neutral,neutral,True,0,0,96,18,correct,correct
9428,من میگم با این قیمت تکه من تو شهرستانم همین امروز فردا یکی میگیرم,1,0,positive,neutral,False,-1,1,65,14,adjacent_class_error,predicted_more_negative
4392,در بالای این صفحه، دوربین دوم 0.3 مگاپیکسلی قرار دارد که از آن برای مکالمات تصویری استفاده میشود.,0,0,neutral,neutral,True,0,0,97,18,correct,correct
10051,در بالای صفحه نمایش، یک وب کم TrueVision HD تعبیه شده است که می تواند با کیفیت 720p فیلمبرداری کند و در شرایط نوری مناسب، می توان تماس های تصویری با کیفیتی با آن برقرار کرد.,1,2,positive,very_positive,False,1,1,173,36,adjacent_class_error,predicted_more_positive
6640,خوشبختانه سنسور تصویر حساسیت بسیار زیادی به نور دارد و کمینه‌ی نوری 0.1 لوکس را می‌تواند ثبت کند.,2,1,very_positive,positive,False,-1,1,97,18,adjacent_class_error,predicted_more_negative
5680,برای نمونه پردازنده این تبلت نسبت به مدل سال گذشته بسیار قوی‌تر شده و هم اکنون می‌تواند ویدئوهای Full HD 1080p را به راحتی اجرا نماید.,2,1,very_positive,positive,False,-1,1,134,26,adjacent_class_error,predicted_more_negative
9737,در تست‌های انجام گرفته، عملکرد سخت افزاری این گوشی تقریبا مشابه LG Optimus L3 می‌باشد.,0,0,neutral,neutral,True,0,0,86,15,correct,correct
1435,"دوربین های A2300,A2400,A3400 و A4000 را می‌توانیم در یک دسته، و مدل های A810 و A1300 را در دسته‌ی دیگر قرار دهیم.",0,0,neutral,neutral,True,0,0,113,22,correct,correct
6680,من این دوربین رو چند وقته دارم و بسیار ازش راضی هستم.,1,2,positive,very_positive,False,1,1,53,12,adjacent_class_error,predicted_more_positive
2558,دوربین واقعا خوبیه، زمان سفارش این دوربین به خاطر نظر بعضی ازدوستان نسبت به عکسبرداری در حالت اتومات تردید داشتم.,2,1,very_positive,positive,False,-1,1,113,20,adjacent_class_error,predicted_more_negative
